student_email,student_roll,university,department,semester,course_code,course_title,course_type,credits,attendance_10,assignments_10,final_60,total_80,letter_grade,grade_point_4
2103016@student.ruet.ac.bd,2103016,RUET,CSE,2-2,2207,Theory Course 2-2 (07),theory,3.0,8.1,6.8,43.3,58.2,B,3.00
2103016@student.ruet.ac.bd,2103016,RUET,CSE,2-2,2209,Theory Course 2-2 (09),theory,3.0,7.3,7.3,54.1,68.7,A,3.75
2103016@student.ruet.ac.bd,2103016,RUET,CSE,2-2,2202,Sessional/Lab 2-2 (02),lab,1.5,9.7,9.0,32.3,51.0,C+,2.50
2103016@student.ruet.ac.bd,2103016,RUET,CSE,2-2,2204,Sessional/Lab 2-2 (04),lab,1.5,9.7,8.4,42.2,60.4,B+,3.25
2103016@student.ruet.ac.bd,2103016,RUET,CSE,2-2,2206,Sessional/Lab 2-2 (06),lab,1.5,10.0,8.0,48.6,66.6,A-,3.50
2103016@student.ruet.ac.bd,2103016,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,8.4,8.7,47.1,64.2,A-,3.50
2103016@student.ruet.ac.bd,2103016,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,7.5,5.0,49.5,62.0,B+,3.25
2103016@student.ruet.ac.bd,2103016,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,7.5,5.7,49.1,62.4,B+,3.25
2103016@student.ruet.ac.bd,2103016,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,8.8,6.3,42.9,58.0,B,3.00
2103016@student.ruet.ac.bd,2103016,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,8.1,6.1,41.8,56.0,B-,2.75
2103016@student.ruet.ac.bd,2103016,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,10.0,6.3,57.3,73.6,A+,4.00
2103016@student.ruet.ac.bd,2103016,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,8.5,6.6,52.4,67.4,A-,3.50
2103016@student.ruet.ac.bd,2103016,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,8.0,6.1,49.4,63.6,B+,3.25
2103016@student.ruet.ac.bd,2103016,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,8.6,9.3,56.4,74.3,A+,4.00
2103016@student.ruet.ac.bd,2103016,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,10.0,7.0,46.7,63.7,B+,3.25
2103016@student.ruet.ac.bd,2103016,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,8.5,7.6,51.3,67.4,A-,3.50
2103016@student.ruet.ac.bd,2103016,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,10.0,8.3,51.2,69.6,A,3.75
2103016@student.ruet.ac.bd,2103016,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,8.5,8.2,48.7,65.4,A-,3.50
2103016@student.ruet.ac.bd,2103016,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,6.5,5.1,51.3,62.9,B+,3.25
2103016@student.ruet.ac.bd,2103016,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,7.9,6.7,55.6,70.2,A,3.75
2103016@student.ruet.ac.bd,2103016,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,10.0,8.7,53.0,71.7,A,3.75
2103016@student.ruet.ac.bd,2103016,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,9.5,5.0,58.9,73.4,A+,4.00
2103016@student.ruet.ac.bd,2103016,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,8.6,6.4,39.9,54.9,B-,2.75
2103017@student.ruet.ac.bd,2103017,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,9.2,8.6,60.0,77.8,A+,4.00
2103017@student.ruet.ac.bd,2103017,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,9.2,10.0,51.2,70.4,A,3.75
2103017@student.ruet.ac.bd,2103017,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,7.1,9.6,44.8,61.5,B+,3.25
2103017@student.ruet.ac.bd,2103017,RUET,CSE,1-1,1107,Theory Course 1-1 (07),theory,3.0,8.2,10.0,45.6,63.8,B+,3.25
2103017@student.ruet.ac.bd,2103017,RUET,CSE,1-1,1109,Theory Course 1-1 (09),theory,3.0,9.1,9.9,48.2,67.2,A-,3.50
2103017@student.ruet.ac.bd,2103017,RUET,CSE,1-1,1102,Sessional/Lab 1-1 (02),lab,1.5,10.0,9.9,51.2,71.1,A,3.75
2103017@student.ruet.ac.bd,2103017,RUET,CSE,1-1,1104,Sessional/Lab 1-1 (04),lab,1.5,8.6,10.0,50.4,69.0,A,3.75
2103017@student.ruet.ac.bd,2103017,RUET,CSE,1-1,1106,Sessional/Lab 1-1 (06),lab,1.5,10.0,10.0,51.7,71.7,A,3.75
2103017@student.ruet.ac.bd,2103017,RUET,CSE,1-2,1201,Theory Course 1-2 (01),theory,3.0,8.2,8.6,39.2,56.1,B,3.00
2103017@student.ruet.ac.bd,2103017,RUET,CSE,1-2,1203,Theory Course 1-2 (03),theory,3.0,9.0,9.7,35.8,54.5,B-,2.75
2103017@student.ruet.ac.bd,2103017,RUET,CSE,1-2,1205,Theory Course 1-2 (05),theory,3.0,10.0,9.8,41.0,60.8,B+,3.25
2103017@student.ruet.ac.bd,2103017,RUET,CSE,1-2,1207,Theory Course 1-2 (07),theory,3.0,8.7,10.0,45.6,64.3,A-,3.50
2103017@student.ruet.ac.bd,2103017,RUET,CSE,1-2,1209,Theory Course 1-2 (09),theory,3.0,8.5,7.5,44.7,60.7,B+,3.25
2103017@student.ruet.ac.bd,2103017,RUET,CSE,1-2,1202,Sessional/Lab 1-2 (02),lab,1.5,9.3,10.0,53.8,73.0,A+,4.00
2103017@student.ruet.ac.bd,2103017,RUET,CSE,1-2,1204,Sessional/Lab 1-2 (04),lab,1.5,7.9,9.7,48.1,65.7,A-,3.50
2103017@student.ruet.ac.bd,2103017,RUET,CSE,1-2,1206,Sessional/Lab 1-2 (06),lab,1.5,8.4,10.0,33.1,51.5,C+,2.50
2103017@student.ruet.ac.bd,2103017,RUET,CSE,2-1,2101,Theory Course 2-1 (01),theory,3.0,8.1,8.3,54.6,71.0,A,3.75
2103017@student.ruet.ac.bd,2103017,RUET,CSE,2-1,2103,Theory Course 2-1 (03),theory,3.0,7.3,6.9,55.5,69.7,A,3.75
2103017@student.ruet.ac.bd,2103017,RUET,CSE,2-1,2105,Theory Course 2-1 (05),theory,3.0,9.8,10.0,45.7,65.5,A-,3.50
2103017@student.ruet.ac.bd,2103017,RUET,CSE,2-1,2107,Theory Course 2-1 (07),theory,3.0,9.3,10.0,59.5,78.8,A+,4.00
2103017@student.ruet.ac.bd,2103017,RUET,CSE,2-1,2109,Theory Course 2-1 (09),theory,3.0,8.7,8.4,40.9,58.1,B,3.00
2103017@student.ruet.ac.bd,2103017,RUET,CSE,2-1,2102,Sessional/Lab 2-1 (02),lab,1.5,8.3,8.6,36.6,53.5,B-,2.75
2103017@student.ruet.ac.bd,2103017,RUET,CSE,2-1,2104,Sessional/Lab 2-1 (04),lab,1.5,10.0,10.0,57.8,77.8,A+,4.00
2103017@student.ruet.ac.bd,2103017,RUET,CSE,2-1,2106,Sessional/Lab 2-1 (06),lab,1.5,7.9,9.8,44.3,62.1,B+,3.25
2103017@student.ruet.ac.bd,2103017,RUET,CSE,2-2,2201,Theory Course 2-2 (01),theory,3.0,9.3,10.0,45.0,64.3,A-,3.50
2103017@student.ruet.ac.bd,2103017,RUET,CSE,2-2,2203,Theory Course 2-2 (03),theory,3.0,8.4,8.1,60.0,76.5,A+,4.00
2103017@student.ruet.ac.bd,2103017,RUET,CSE,2-2,2205,Theory Course 2-2 (05),theory,3.0,7.5,10.0,47.4,64.9,A-,3.50
2103017@student.ruet.ac.bd,2103017,RUET,CSE,2-2,2207,Theory Course 2-2 (07),theory,3.0,8.1,9.9,48.4,66.4,A-,3.50
2103017@student.ruet.ac.bd,2103017,RUET,CSE,2-2,2209,Theory Course 2-2 (09),theory,3.0,8.5,8.0,27.2,43.8,D,2.00
2103017@student.ruet.ac.bd,2103017,RUET,CSE,2-2,2202,Sessional/Lab 2-2 (02),lab,1.5,9.1,9.1,50.7,68.8,A,3.75
2103017@student.ruet.ac.bd,2103017,RUET,CSE,2-2,2204,Sessional/Lab 2-2 (04),lab,1.5,8.4,9.9,54.5,72.7,A+,4.00
2103017@student.ruet.ac.bd,2103017,RUET,CSE,2-2,2206,Sessional/Lab 2-2 (06),lab,1.5,9.9,7.1,43.8,60.8,B+,3.25
2103017@student.ruet.ac.bd,2103017,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,9.8,10.0,49.7,69.5,A,3.75
2103017@student.ruet.ac.bd,2103017,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,8.1,8.7,40.7,57.5,B,3.00
2103017@student.ruet.ac.bd,2103017,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,9.2,10.0,41.0,60.2,B+,3.25
2103017@student.ruet.ac.bd,2103017,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,7.9,9.3,40.5,57.7,B,3.00
2103017@student.ruet.ac.bd,2103017,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,7.9,8.5,46.0,62.4,B+,3.25
2103017@student.ruet.ac.bd,2103017,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,7.5,10.0,60.0,77.5,A+,4.00
2103017@student.ruet.ac.bd,2103017,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,9.7,9.1,41.6,60.4,B+,3.25
2103017@student.ruet.ac.bd,2103017,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,8.9,9.2,48.9,67.0,A-,3.50
2103017@student.ruet.ac.bd,2103017,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,9.8,9.8,52.9,72.5,A+,4.00
2103017@student.ruet.ac.bd,2103017,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,8.5,8.9,54.5,71.9,A,3.75
2103017@student.ruet.ac.bd,2103017,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,8.6,8.3,46.0,62.9,B+,3.25
2103017@student.ruet.ac.bd,2103017,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,9.4,8.6,55.8,73.8,A+,4.00
2103017@student.ruet.ac.bd,2103017,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,8.2,8.7,39.5,56.4,B,3.00
2103017@student.ruet.ac.bd,2103017,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,10.0,8.2,49.3,67.6,A-,3.50
2103017@student.ruet.ac.bd,2103017,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,10.0,9.6,52.5,72.1,A+,4.00
2103017@student.ruet.ac.bd,2103017,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,9.4,10.0,44.8,64.1,A-,3.50
2103017@student.ruet.ac.bd,2103017,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,8.4,8.6,38.8,55.7,B-,2.75
2103017@student.ruet.ac.bd,2103017,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,7.2,8.6,41.7,57.5,B,3.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,10.0,6.8,41.6,58.4,B,3.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,9.6,7.1,31.0,47.7,C,2.25
2103018@student.ruet.ac.bd,2103018,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,6.4,6.2,20.5,33.1,F,0.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,1-1,1107,Theory Course 1-1 (07),theory,3.0,7.7,6.6,39.6,53.9,B-,2.75
2103018@student.ruet.ac.bd,2103018,RUET,CSE,1-1,1109,Theory Course 1-1 (09),theory,3.0,9.2,6.1,30.1,45.4,C,2.25
2103018@student.ruet.ac.bd,2103018,RUET,CSE,1-1,1102,Sessional/Lab 1-1 (02),lab,1.5,9.9,7.2,44.1,61.2,B+,3.25
2103018@student.ruet.ac.bd,2103018,RUET,CSE,1-1,1104,Sessional/Lab 1-1 (04),lab,1.5,9.1,10.0,29.6,48.7,C+,2.50
2103018@student.ruet.ac.bd,2103018,RUET,CSE,1-1,1106,Sessional/Lab 1-1 (06),lab,1.5,8.0,7.5,28.2,43.8,D,2.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,1-2,1201,Theory Course 1-2 (01),theory,3.0,9.2,6.9,35.3,51.4,C+,2.50
2103018@student.ruet.ac.bd,2103018,RUET,CSE,1-2,1203,Theory Course 1-2 (03),theory,3.0,7.4,5.0,35.6,48.0,C+,2.50
2103018@student.ruet.ac.bd,2103018,RUET,CSE,1-2,1205,Theory Course 1-2 (05),theory,3.0,6.9,6.3,26.0,39.1,F,0.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,1-2,1207,Theory Course 1-2 (07),theory,3.0,7.3,6.5,38.3,52.1,B-,2.75
2103018@student.ruet.ac.bd,2103018,RUET,CSE,1-2,1209,Theory Course 1-2 (09),theory,3.0,6.5,9.2,21.5,37.2,F,0.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,1-2,1202,Sessional/Lab 1-2 (02),lab,1.5,8.4,7.7,41.0,57.1,B,3.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,1-2,1204,Sessional/Lab 1-2 (04),lab,1.5,8.8,7.4,35.5,51.7,C+,2.50
2103018@student.ruet.ac.bd,2103018,RUET,CSE,1-2,1206,Sessional/Lab 1-2 (06),lab,1.5,8.3,8.3,31.1,47.7,C,2.25
2103018@student.ruet.ac.bd,2103018,RUET,CSE,2-1,2101,Theory Course 2-1 (01),theory,3.0,6.8,4.2,23.4,34.4,F,0.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,2-1,2103,Theory Course 2-1 (03),theory,3.0,8.6,5.8,23.7,38.1,F,0.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,2-1,2105,Theory Course 2-1 (05),theory,3.0,10.0,6.8,26.8,43.7,D,2.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,2-1,2107,Theory Course 2-1 (07),theory,3.0,8.6,6.8,43.1,58.6,B,3.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,2-1,2109,Theory Course 2-1 (09),theory,3.0,7.6,5.8,48.7,62.1,B+,3.25
2103018@student.ruet.ac.bd,2103018,RUET,CSE,2-1,2102,Sessional/Lab 2-1 (02),lab,1.5,10.0,7.1,37.8,54.9,B-,2.75
2103018@student.ruet.ac.bd,2103018,RUET,CSE,2-1,2104,Sessional/Lab 2-1 (04),lab,1.5,9.2,5.7,42.7,57.6,B,3.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,2-1,2106,Sessional/Lab 2-1 (06),lab,1.5,8.6,8.5,31.7,48.7,C+,2.50
2103018@student.ruet.ac.bd,2103018,RUET,CSE,2-2,2201,Theory Course 2-2 (01),theory,3.0,8.8,5.1,34.2,48.2,C+,2.50
2103018@student.ruet.ac.bd,2103018,RUET,CSE,2-2,2203,Theory Course 2-2 (03),theory,3.0,7.8,6.4,42.4,56.6,B,3.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,2-2,2205,Theory Course 2-2 (05),theory,3.0,10.0,6.3,32.4,48.7,C+,2.50
2103018@student.ruet.ac.bd,2103018,RUET,CSE,2-2,2207,Theory Course 2-2 (07),theory,3.0,9.1,5.5,35.6,50.2,C+,2.50
2103018@student.ruet.ac.bd,2103018,RUET,CSE,2-2,2209,Theory Course 2-2 (09),theory,3.0,7.4,4.6,35.3,47.4,C,2.25
2103018@student.ruet.ac.bd,2103018,RUET,CSE,2-2,2202,Sessional/Lab 2-2 (02),lab,1.5,7.2,6.6,41.1,54.9,B-,2.75
2103018@student.ruet.ac.bd,2103018,RUET,CSE,2-2,2204,Sessional/Lab 2-2 (04),lab,1.5,7.0,7.5,30.0,44.5,C,2.25
2103018@student.ruet.ac.bd,2103018,RUET,CSE,2-2,2206,Sessional/Lab 2-2 (06),lab,1.5,9.1,7.5,38.0,54.5,B-,2.75
2103018@student.ruet.ac.bd,2103018,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,6.8,8.4,38.2,53.5,B-,2.75
2103018@student.ruet.ac.bd,2103018,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,7.9,5.1,40.3,53.3,B-,2.75
2103018@student.ruet.ac.bd,2103018,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,6.6,7.5,46.0,60.1,B+,3.25
2103018@student.ruet.ac.bd,2103018,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,6.7,7.8,43.8,58.3,B,3.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,9.4,4.8,32.3,46.5,C,2.25
2103018@student.ruet.ac.bd,2103018,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,9.4,7.0,41.5,57.9,B,3.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,9.5,7.5,44.6,61.6,B+,3.25
2103018@student.ruet.ac.bd,2103018,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,7.0,6.8,35.6,49.4,C+,2.50
2103018@student.ruet.ac.bd,2103018,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,10.0,6.2,37.6,53.8,B-,2.75
2103018@student.ruet.ac.bd,2103018,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,8.9,7.4,43.4,59.7,B,3.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,7.8,7.2,38.8,53.7,B-,2.75
2103018@student.ruet.ac.bd,2103018,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,7.6,7.6,37.6,52.8,B-,2.75
2103018@student.ruet.ac.bd,2103018,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,7.5,7.5,42.3,57.4,B,3.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,7.4,6.1,43.7,57.1,B,3.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,9.0,7.7,39.3,56.0,B,3.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,8.6,7.1,18.2,33.8,F,0.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,7.3,7.1,23.9,38.2,F,0.00
2103018@student.ruet.ac.bd,2103018,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,6.4,7.9,58.8,73.1,A+,4.00
2103019@student.ruet.ac.bd,2103019,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,8.2,8.6,50.4,67.2,A-,3.50
2103019@student.ruet.ac.bd,2103019,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,7.6,10.0,57.0,74.7,A+,4.00
2103019@student.ruet.ac.bd,2103019,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,8.9,10.0,55.9,74.7,A+,4.00
2103019@student.ruet.ac.bd,2103019,RUET,CSE,1-1,1107,Theory Course 1-1 (07),theory,3.0,8.8,8.7,43.1,60.5,B+,3.25
2103019@student.ruet.ac.bd,2103019,RUET,CSE,1-1,1109,Theory Course 1-1 (09),theory,3.0,6.7,8.6,45.4,60.7,B+,3.25
2103019@student.ruet.ac.bd,2103019,RUET,CSE,1-1,1102,Sessional/Lab 1-1 (02),lab,1.5,7.0,10.0,46.2,63.2,B+,3.25
2103019@student.ruet.ac.bd,2103019,RUET,CSE,1-1,1104,Sessional/Lab 1-1 (04),lab,1.5,9.7,7.8,42.6,60.0,B+,3.25
2103019@student.ruet.ac.bd,2103019,RUET,CSE,1-1,1106,Sessional/Lab 1-1 (06),lab,1.5,8.7,9.2,56.3,74.2,A+,4.00
2103019@student.ruet.ac.bd,2103019,RUET,CSE,1-2,1201,Theory Course 1-2 (01),theory,3.0,8.5,9.2,60.0,77.7,A+,4.00
2103019@student.ruet.ac.bd,2103019,RUET,CSE,1-2,1203,Theory Course 1-2 (03),theory,3.0,7.7,8.8,48.1,64.6,A-,3.50
2103019@student.ruet.ac.bd,2103019,RUET,CSE,1-2,1205,Theory Course 1-2 (05),theory,3.0,8.0,10.0,56.4,74.3,A+,4.00
2103019@student.ruet.ac.bd,2103019,RUET,CSE,1-2,1207,Theory Course 1-2 (07),theory,3.0,7.5,9.6,42.3,59.3,B,3.00
2103019@student.ruet.ac.bd,2103019,RUET,CSE,1-2,1209,Theory Course 1-2 (09),theory,3.0,7.8,8.7,47.8,64.2,A-,3.50
2103019@student.ruet.ac.bd,2103019,RUET,CSE,1-2,1202,Sessional/Lab 1-2 (02),lab,1.5,7.2,10.0,41.0,58.2,B,3.00
2103019@student.ruet.ac.bd,2103019,RUET,CSE,1-2,1204,Sessional/Lab 1-2 (04),lab,1.5,7.6,8.5,48.4,64.5,A-,3.50
2103019@student.ruet.ac.bd,2103019,RUET,CSE,1-2,1206,Sessional/Lab 1-2 (06),lab,1.5,8.5,8.1,44.5,61.1,B+,3.25
2103019@student.ruet.ac.bd,2103019,RUET,CSE,2-1,2101,Theory Course 2-1 (01),theory,3.0,6.6,9.2,38.6,54.4,B-,2.75
2103019@student.ruet.ac.bd,2103019,RUET,CSE,2-1,2103,Theory Course 2-1 (03),theory,3.0,6.9,9.3,30.1,46.2,C,2.25
2103019@student.ruet.ac.bd,2103019,RUET,CSE,2-1,2105,Theory Course 2-1 (05),theory,3.0,8.7,8.5,49.3,66.5,A-,3.50
2103019@student.ruet.ac.bd,2103019,RUET,CSE,2-1,2107,Theory Course 2-1 (07),theory,3.0,7.6,9.2,55.0,71.8,A,3.75
2103019@student.ruet.ac.bd,2103019,RUET,CSE,2-1,2109,Theory Course 2-1 (09),theory,3.0,7.0,10.0,60.0,77.0,A+,4.00
2103019@student.ruet.ac.bd,2103019,RUET,CSE,2-1,2102,Sessional/Lab 2-1 (02),lab,1.5,8.5,10.0,44.2,62.7,B+,3.25
2103019@student.ruet.ac.bd,2103019,RUET,CSE,2-1,2104,Sessional/Lab 2-1 (04),lab,1.5,7.6,8.8,45.8,62.2,B+,3.25
2103019@student.ruet.ac.bd,2103019,RUET,CSE,2-1,2106,Sessional/Lab 2-1 (06),lab,1.5,6.4,8.5,52.0,66.9,A-,3.50
2103019@student.ruet.ac.bd,2103019,RUET,CSE,2-2,2201,Theory Course 2-2 (01),theory,3.0,7.6,9.2,44.8,61.6,B+,3.25
2103019@student.ruet.ac.bd,2103019,RUET,CSE,2-2,2203,Theory Course 2-2 (03),theory,3.0,7.4,9.0,37.0,53.4,B-,2.75
2103019@student.ruet.ac.bd,2103019,RUET,CSE,2-2,2205,Theory Course 2-2 (05),theory,3.0,9.9,10.0,51.4,71.4,A,3.75
2103019@student.ruet.ac.bd,2103019,RUET,CSE,2-2,2207,Theory Course 2-2 (07),theory,3.0,8.1,8.1,42.6,58.8,B,3.00
2103019@student.ruet.ac.bd,2103019,RUET,CSE,2-2,2209,Theory Course 2-2 (09),theory,3.0,7.9,9.1,49.0,66.1,A-,3.50
2103019@student.ruet.ac.bd,2103019,RUET,CSE,2-2,2202,Sessional/Lab 2-2 (02),lab,1.5,6.7,10.0,31.8,48.5,C+,2.50
2103019@student.ruet.ac.bd,2103019,RUET,CSE,2-2,2204,Sessional/Lab 2-2 (04),lab,1.5,10.0,9.3,33.1,52.4,B-,2.75
2103019@student.ruet.ac.bd,2103019,RUET,CSE,2-2,2206,Sessional/Lab 2-2 (06),lab,1.5,9.0,10.0,33.5,52.5,B-,2.75
2103019@student.ruet.ac.bd,2103019,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,7.2,8.5,43.5,59.1,B,3.00
2103019@student.ruet.ac.bd,2103019,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,7.8,8.4,40.7,56.8,B,3.00
2103019@student.ruet.ac.bd,2103019,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,7.2,6.9,46.6,60.7,B+,3.25
2103019@student.ruet.ac.bd,2103019,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,7.6,8.7,44.4,60.7,B+,3.25
2103019@student.ruet.ac.bd,2103019,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,8.4,10.0,55.4,73.8,A+,4.00
2103019@student.ruet.ac.bd,2103019,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,8.5,9.5,50.8,68.8,A,3.75
2103019@student.ruet.ac.bd,2103019,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,8.2,9.3,60.0,77.5,A+,4.00
2103019@student.ruet.ac.bd,2103019,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,8.6,9.4,45.7,63.6,B+,3.25
2103019@student.ruet.ac.bd,2103019,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,9.4,9.5,47.3,66.2,A-,3.50
2103019@student.ruet.ac.bd,2103019,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,9.6,6.7,43.3,59.6,B,3.00
2103019@student.ruet.ac.bd,2103019,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,6.0,9.6,46.4,61.9,B+,3.25
2103019@student.ruet.ac.bd,2103019,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,8.6,10.0,57.9,76.5,A+,4.00
2103019@student.ruet.ac.bd,2103019,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,8.0,10.0,40.8,58.8,B,3.00
2103019@student.ruet.ac.bd,2103019,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,8.0,9.4,45.7,63.1,B+,3.25
2103019@student.ruet.ac.bd,2103019,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,6.9,8.8,38.7,54.4,B-,2.75
2103019@student.ruet.ac.bd,2103019,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,7.6,9.6,33.6,50.8,C+,2.50
2103019@student.ruet.ac.bd,2103019,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,7.8,6.8,51.9,66.5,A-,3.50
2103019@student.ruet.ac.bd,2103019,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,6.9,7.7,21.0,35.7,F,0.00
2103020@student.ruet.ac.bd,2103020,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,5.9,7.6,45.1,58.6,B,3.00
2103020@student.ruet.ac.bd,2103020,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,6.5,8.8,42.5,57.7,B,3.00
2103020@student.ruet.ac.bd,2103020,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,8.1,7.3,41.8,57.2,B,3.00
